Id,IdTipoIdentificacion,NumeroIdentificacion,Email,Nombres,Apellidos,FechaNacimiento,IdGenero,NumeroTelefono,ValorTransaccion,ValorDescuento,ValorImpuesto,ValorAdmon,Serie,IdTramite,Tramite,Clasificacion,Categoria,SegundaCategoria,IdEstado,Estado,FechaHoraOperacion,IdOrigen,NombreOrigen
373399,1,1087999803,probando@yopmail.com,Carlos ,Velez ,'2000-07-10',1,3007273868,568324,8100,114659,13548,853001053092462,1,PrimeraVez,369606,A2,,6,Referencia Vencida,'2024-05-20 00:55:00.600',4,Dea
373400,1,1087999803,probando@yopmail.com,Daniel ,Perez ,'2001-05-02',1,3007273868,214358,8100,40093,9018,972001609252614,1,PrimeraVez,369607,A2,,6,Referencia Vencida,'2024-05-20 00:55:00.600',7,Dea
373401,1,1087999303,probando@yopmail.com,Manuel ,Prueba ,'1995-12-12',1,3007273868,214558,8300,40093,9018,987100955321229,1,PrimeraVez,369608,A2,,6,Referencia Vencida,'2024-05-20 00:55:00.600',7,Dea
373402,1,1087999404,probando@yopmail.com,Mena,Prueba,'2001-12-12',1,3007273868,830107,1900,114659,13548,893100899674544,3,Recategorizar,369609,IB2,,6,Referencia Vencida,'2024-05-20 00:55:00.600',3,CiaPro
373403,1,534654654,fdgdfg@Hdfgdf.com,dfgdfgdf,dfgdfgfdg,'1990-03-03',2,3000000000,830107,1900,114659,13548,812600086025728,3,Recategorizar,369610,IB3,,6,Referencia Vencida,'2024-05-20 00:55:00.600',3,CiaPro
373404,1,132987478,mariadelasnievez@yopmail.com,Maria Antonieta,de las nieves,'1978-10-15',2,3109999999,830207,2000,114659,13548,817700188403863,3,Recategorizar,369616,IB3,,6,Referencia Vencida,'2024-05-21 00:55:01.207',3,CiaPro
373405,1,132987478,mariadelasnievez@yopmail.com,Maria Antonieta,de las nieves,'1978-10-15',2,3109999999,830207,2000,114659,13548,845900801438420,3,Recategorizar,369612,IB3,,6,Referencia Vencida,'2024-05-21 00:55:01.207',3,CiaPro
373406,1,132987478,mariadelasnievez@yopmail.com,Maria Antonieta,de las nieves,'1978-10-15',2,3109999999,830207,2000,114659,13548,845900123406578,3,Recategorizar,369613,IB3,,6,Referencia Vencida,'2024-05-21 00:55:01.207',3,CiaPro
373407,1,132987478,mariadelasnievez@yopmail.com,Maria Antonieta,de las nieves,'1978-10-15',2,3109999999,830207,2000,114659,13548,845900147387523,3,Recategorizar,369611,IB3,,6,Referencia Vencida,'2024-05-21 00:55:01.207',3,CiaPro
373408,1,132987478,mariadelasnievez@yopmail.com,Maria Antonieta,de las nieves,'1978-10-15',2,3109999999,830207,2000,114659,13548,872700101666508,3,Recategorizar,369617,IB3,,6,Referencia Vencida,'2024-05-21 00:55:01.207',3,CiaPro
373409,1,132987478,mariadelasnievez@yopmail.com,Maria Antonieta,de las nieves,'1978-10-15',2,3109999999,830207,2000,114659,13548,817701903218234,3,Recategorizar,369615,IB3,,6,Referencia Vencida,'2024-05-21 00:55:01.207',3,CiaPro
373410,1,132987478,mariadelasnievez@yopmail.com,Maria Antonieta,de las nieves,'1978-10-15',2,3109999999,830207,2000,114659,13548,845901285063750,3,Recategorizar,369614,IB3,,6,Referencia Vencida,'2024-05-21 00:55:01.207',3,CiaPro
373411,1,132987478,mariadelasnievez@yopmail.com,Maria Antonieta,de las nieves,'1978-10-15',2,3109999999,830207,2000,114659,13548,874501092647663,3,Recategorizar,369619,IB3,,6,Referencia Vencida,'2024-05-21 00:55:01.207',3,CiaPro
373412,1,132987478,mariadelasnievez@yopmail.com,Maria Antonieta,de las nieves,'1978-10-15',2,3109999999,830207,2000,114659,13548,894001226308684,3,Recategorizar,369621,IB3,,6,Referencia Vencida,'2024-05-21 00:55:01.207',3,CiaPro
373413,1,132987478,mariadelasnievez@yopmail.com,Maria Antonieta,de las nieves,'1978-10-15',2,3109999999,830207,2000,114659,13548,894000396531715,3,Recategorizar,369620,IB3,,6,Referencia Vencida,'2024-05-21 00:55:01.207',3,CiaPro
373414,1,132987478,mariadelasnievez@yopmail.com,Maria Antonieta,de las nieves,'1978-10-15',2,3109999999,830207,2000,114659,13548,894001860091866,3,Recategorizar,369622,IB3,,6,Referencia Vencida,'2024-05-21 00:55:01.207',3,CiaPro
373415,1,132987478,mariadelasnievez@yopmail.com,Maria Antonieta,de las nieves,'1978-10-15',2,3109999999,830207,2000,114659,13548,829901171541194,3,Recategorizar,369618,IB3,,6,Referencia Vencida,'2024-05-21 00:55:01.207',3,CiaPro
373416,1,132987478,mariadelasnievez@yopmail.com,Maria Antonieta,de las nieves,'1978-10-15',2,3109999999,830207,2000,114659,13548,829900810290493,3,Recategorizar,369623,IB3,,6,Referencia Vencida,'2024-05-21 00:55:01.207',3,CiaPro
373417,1,1087999404,probando@yopmail.com,Diana,Prueba,'1995-03-12',2,3007273868,630107,1900,114659,13548,835401781398350,1,PrimeraVez,369624,IA1,,6,Referencia Vencida,'2024-05-21 00:55:01.207',3,CiaPro
373418,1,1087999405,probando@yopmail.com,Manuel,Prueba,'1990-04-04',1,3007273868,630207,2000,114659,13548,813701991826860,1,PrimeraVez,369625,IA2,,6,Referencia Vencida,'2024-05-22 00:55:01.150',3,CiaPro
373419,1,1087999405,probando@yopmail.com,Carla,Vélez,'2004-08-02',2,3007273868,830007,1800,114659,13548,877801074458393,1,PrimeraVez,369626,IB1,,6,Referencia Vencida,'2024-05-22 00:55:01.150',3,CiaPro
373420,1,1087999405,probando@yopmail.com,Pablo,Cortez,'1990-09-19',1,3007273868,830107,1900,114659,13548,849200135415660,1,PrimeraVez,369627,IC1,,6,Referencia Vencida,'2024-05-22 00:55:01.150',3,CiaPro
373421,1,1087999408,probando@yopmail.com,Manuel,Prueba,'1997-12-19',1,3007273868,830207,2000,114659,13548,838201180339323,3,Recategorizar,369628,IB3,,6,Referencia Vencida,'2024-05-22 00:55:01.150',3,CiaPro
373422,1,1087999405,probando@yopmail.com,Katerine,Rios,'1980-01-01',2,3007273868,830307,2100,114659,13548,831800169635235,3,Recategorizar,369629,IB2,,4,Usado,'2024-05-16 16:55:17.680',3,CiaPro
373423,1,1087999405,probando@yopmail.com,Sara,Mendez,'1977-02-12',2,3007273868,830307,2100,114659,13548,806902139658933,3,Recategorizar,369630,IC2,,6,Referencia Vencida,'2024-05-22 00:55:01.150',3,CiaPro
373424,1,1087999401,probando@yopmail.com,Manuel,Prueba,'2004-10-27',1,3007273868,830107,1900,114659,13548,875701786360196,3,Recategorizar,369631,IC3,,6,Referencia Vencida,'2024-05-22 00:55:01.150',3,CiaPro
373425,1,1087999405,probando@yopmail.com,Manuel,Prueba,'2002-12-19',1,3007273868,630107,1900,114659,13548,839600417661900,1,PrimeraVez,369632,IA1,,6,Referencia Vencida,'2024-05-22 00:55:01.150',3,CiaPro
373426,1,1130664987,mariadelasnieves@yopmail.com,Maria  Antonieta ,de  las Nieves,'1978-10-15',2,3104444319,214658,8400,40093,9018,948400287223886,1,PrimeraVez,369633,B1,,2,Activo,'2024-05-16 15:13:04.437',9,Mi6
373427,1,1087999111,probando@yopmail.com,Serafina,Perez,'1999-01-02',1,3007273868,528791,8100,114659,13548,813501403477000,1,PrimeraVez,369634,A1,,6,Referencia Vencida,'2024-05-23 00:55:00.563',3,CiaPro
373428,1,1087999111,probando@yopmail.com,Serafina,Perez,'1999-01-02',1,3007273868,528791,8100,114659,13548,857702018245722,1,PrimeraVez,369635,A1,,6,Referencia Vencida,'2024-05-23 00:55:00.563',3,CiaPro
373429,1,1087999112,probando@yopmail.com,Carlos,Veléz,'2000-12-19',1,3007273868,568324,8100,114659,13548,840200087115269,1,PrimeraVez,369636,A2,,6,Referencia Vencida,'2024-05-23 00:55:00.563',3,CiaPro
373430,1,1087999113,probando@yopmail.com,Daniel,Perez,'1997-09-19',2,3007273868,725242,8200,114659,13548,841600050486467,1,PrimeraVez,369637,B1,,6,Referencia Vencida,'2024-05-23 00:55:00.563',3,CiaPro
373431,1,1087999114,probando@yopmail.com,Pablo,Gómez,'2000-01-02',1,3007273868,842656,8000,114659,13548,853100437273454,1,PrimeraVez,369638,C1,,6,Referencia Vencida,'2024-05-23 00:55:00.563',3,CiaPro
373432,1,1087999115,probando@yopmail.com,James,Henao,'2001-10-02',1,3007273868,961017,8200,114659,13548,807000472637721,3,Recategorizar,369639,B2,,6,Referencia Vencida,'2024-05-23 00:55:00.563',3,CiaPro
373433,1,1087999116,probando@yopmail.com,Pedro,Ruiz,'1999-01-02',1,3007273868,1431929,8000,114659,13548,874501338217418,3,Recategorizar,369640,B3,,6,Referencia Vencida,'2024-05-23 00:55:00.563',3,CiaPro
373434,1,1087999117,probando@yopmail.com,James,Henao,'1998-08-08',1,3007273868,1078631,8200,114659,13548,848701333832558,3,Recategorizar,369641,C2,,6,Referencia Vencida,'2024-05-23 00:55:00.563',3,CiaPro
373435,1,1087999119,probando@yopmail.com,Esteban,Miranda,'1975-01-02',1,3007273868,1432429,8500,114659,13548,814701888791732,3,Recategorizar,369642,B3,,6,Referencia Vencida,'2024-05-23 00:55:00.563',3,CiaPro
373436,1,1087999119,probando@yopmail.com,Lina,Bermudez,'1991-12-12',1,3007273868,1432229,8300,114659,13548,897602114762728,3,Recategorizar,369643,B3,,6,Referencia Vencida,'2024-05-23 00:55:00.563',3,CiaPro
373437,1,1130664987,mariadelanieves@yopmail.com,Maria Antonieta,de las Nieves,'1985-10-15',2,3104444319,214558,8300,40093,9018,977501492695173,3,Recategorizar,369644,C1,,2,Activo,'2024-05-17 15:29:08.257',9,Mi6
373438,1,1087999305,probando@yopmail.com,Angel,Perez,'2003-01-01',1,3007273868,568324,8100,114659,13548,850900522813685,1,PrimeraVez,369646,A2,,6,Referencia Vencida,'2024-05-26 00:55:01.117',4,Dea
373439,1,43543534534,sdfgdfgd@yopmail.com,fgdgf,sdfdsfsdf,'1990-12-12',2,3000000000,725242,8200,114659,13548,867000996827988,1,PrimeraVez,369647,B1,,6,Referencia Vencida,'2024-05-26 00:55:01.117',3,CiaPro
373440,1,123456700,mariadevaldez@yopmail.com,Martina,GR,'1994-03-15',1,3000000000,630207,2000,114659,13548,819700776748722,1,PrimeraVez,369648,IA1,,6,Referencia Vencida,'2024-05-26 00:55:01.117',3,CiaPro
373441,2,446464,mariadevaldez@yopmail.com,fgdgf,sdfdsfsdf,'1995-02-01',2,3000000000,830207,2000,114659,13548,890900637632641,3,Recategorizar,369649,IB2,,6,Referencia Vencida,'2024-05-26 00:55:01.117',3,CiaPro
373442,1,10102020567,probando@yopmail.com,James,Henao,'1989-07-12',2,3892892895,725242,8200,114659,13548,844501038128060,1,PrimeraVez,369650,B1,,6,Referencia Vencida,'2024-05-26 00:55:01.117',3,CiaPro
373443,1,10102020567,probando@yopmail.com,James,Henao,'2002-07-01',1,3007273868,568324,8100,114659,13548,810901303813326,1,PrimeraVez,369651,A2,,6,Referencia Vencida,'2024-05-26 00:55:01.117',3,CiaPro
373444,1,1101694499,ramon.valdez@yopmail.com,ramon ,valdez  ,'1996-01-03',1,3104444319,293131,8300,40093,9018,992400863644367,1,PrimeraVez,369652,B1,A1,2,Activo,'2024-05-20 12:14:27.497',7,Dea
373445,1,10102020567,probando@yopmail.com,James,Henao,'2000-06-12',1,3007273861,842656,8000,114659,13548,876601555016006,1,PrimeraVez,369653,C1,,6,Referencia Vencida,'2024-05-26 00:55:01.117',3,CiaPro
373446,1,1019131754,pruebaselcarterodiego@yopmail.com,DIEGO PrimerN,Apellidos,'1997-06-17',1,3195958115,214558,8300,40093,9018,945201157009247,1,PrimeraVez,369654,A1,,2,Activo,'2024-05-21 10:38:02.640',9,Mi6
373447,1,1019131754,pruebaselcarterodiego@yopmail.com,DIEGO PrimerN,Apellidos,'1997-06-17',1,3195958115,214558,8300,40093,9018,947900096401838,1,PrimeraVez,369655,A1,,2,Activo,'2024-05-21 10:41:01.973',9,Mi6
373448,1,123123213,serafina.mesa@yopmail.com,Prueba WOMPI,Cert,'1997-12-11',1,3104444319,214558,8300,40093,9018,970400295843011,1,PrimeraVez,369656,A2,,2,Activo,'2024-05-21 15:02:54.973',9,Mi6
373449,1,432432423,serafina.mesa@yopmail.com,Prueba WOMPI,Cert,'1997-12-11',1,3104444319,214558,8300,40093,9018,922401232508692,1,PrimeraVez,369657,A2,,2,Activo,'2024-05-21 15:04:35.123',9,Mi6
373450,1,42342432,serafina.mesa@yopmail.com,Prueba WOMPI,Cert,'1997-12-11',1,3104444319,214558,8300,40093,9018,944100469696967,1,PrimeraVez,369658,A2,,2,Activo,'2024-05-21 15:24:11.913',9,Mi6
373451,1,3243242,serafina.mesa@yopmail.com,tes ttest,test test,'1997-12-11',1,3104444319,214558,8300,40093,9018,999001326516516,1,PrimeraVez,369659,A2,,2,Activo,'2024-05-21 15:36:51.313',9,Mi6
373452,1,1231231231,elcartero@yopmail.com,antonio Marley,gVelez segovia,'1987-02-24',1,3162134886,214758,8500,40093,9018,950800468455744,1,PrimeraVez,369660,B1,,2,Activo,'2024-05-21 15:45:27.413',9,Mi6
373453,1,1231231231,elcartero@yopmail.com,antonio,gVelez,'1987-02-24',1,3162134886,214758,8500,40093,9018,968300916625435,1,PrimeraVez,369661,B1,,2,Activo,'2024-05-21 15:58:34.533',9,Mi6
373454,1,32432423,serafina.mesa@yopmail.com,Prueba wompi,cert Cert,'1997-12-11',1,3104444319,725342,8300,114659,13548,853100911049954,1,PrimeraVez,369662,B1,,4,Usado,'2024-05-22 10:29:32.387',9,Mi6
373455,1,3243242322,serafina.mesa@yopmail.com,Prueba wompi,cert Cert,'1997-12-11',1,3104444319,214758,8500,40093,9018,937300282158350,3,Recategorizar,369663,B2,,2,Activo,'2024-05-21 16:17:58.100',9,Mi6
373456,1,1231231231,elcartero@yopmail.com,antonio,gVelez,'1987-02-24',1,3162134886,214758,8500,40093,9018,912201780868206,1,PrimeraVez,369664,B1,,2,Activo,'2024-05-21 16:57:52.047',9,Mi6
373457,1,1231231231,elcartero@yopmail.com,antonio,gVelez,'1987-02-24',1,3162134886,214758,8500,40093,9018,986201862993497,1,PrimeraVez,369665,B1,,2,Activo,'2024-05-21 17:02:35.203',9,Mi6
373458,1,5657657,serafina.mesa@yopmail.com,Prueba WOMPI,Cert,'1997-12-11',1,3104444319,214458,8200,40093,9018,945702023071545,1,PrimeraVez,369666,C1,,2,Activo,'2024-05-22 08:18:18.693',9,Mi6
373459,1,565765722,serafina.mesa@yopmail.com,Prueba WOMPI,Cert,'1997-12-11',1,3104444319,214458,8200,40093,9018,944200413421857,1,PrimeraVez,369667,C1,,2,Activo,'2024-05-22 08:21:16.533',9,Mi6
373460,1,54354353,serafina.mesa@yopmail.com,Prueba WOMPI,Cert,'1997-12-11',1,3104444319,725342,8300,114659,13548,824300415765931,1,PrimeraVez,369668,B1,,2,Activo,'2024-05-22 08:28:25.453',9,Mi6
373461,1,54354353,serafina.mesa@yopmail.com,Prueba WOMPI,Cert,'1997-12-11',1,3104444319,725342,8300,114659,13548,804800532568706,1,PrimeraVez,369669,B1,,2,Activo,'2024-05-22 08:29:41.967',9,Mi6
373462,1,1231231231,elcartero@yopmail.com,antonio Marley,gVelez segovia,'1987-02-24',1,3162134886,214758,8500,40093,9018,983700413012912,1,PrimeraVez,369670,B1,,2,Activo,'2024-05-22 08:34:42.190',9,Mi6
373463,1,1231231231,elcartero@yopmail.com,antonio,gVelez,'1987-02-24',1,3162134886,214758,8500,40093,9018,921301722053812,1,PrimeraVez,369671,B1,,2,Activo,'2024-05-22 08:39:29.873',9,Mi6
373464,1,54354353,serafina.mesa@yopmail.com,Prueba WOMPI,Cert,'1997-12-11',1,3104444319,214458,8200,40093,9018,929200000211180,1,PrimeraVez,369672,C1,,2,Activo,'2024-05-22 08:42:58.847',9,Mi6
373465,1,324234324,serafina.mesa@yopmail.com,prueba wompi,crc cert,'1997-12-11',1,3104444319,214558,8300,40093,9018,971401078824024,1,PrimeraVez,369673,B1,,2,Activo,'2024-05-22 08:45:34.647',9,Mi6
373466,1,1087999305,probando@yopmail.com,Angel,Perez,'2001-12-19',1,3007273868,214358,8100,40093,9018,989701726166668,1,PrimeraVez,369674,A1,,6,Referencia Vencida,'2024-05-28 00:55:00.630',2,Cocacola
373467,5,E324234,serafina.mesa@yopmail.com,prueba wompi,cea cert,'1997-12-11',1,3104444319,961317,8500,114659,13548,811300372290175,3,Recategorizar,369675,B2,,3,Anulado,'2024-05-22 10:25:56.453',9,Mi6
373468,1,3534543,serafina.mesa@yopmail.com,prueba  ,wompi cea cert,'1997-12-11',1,3104444319,725342,8300,114659,13548,813101748821097,1,PrimeraVez,369676,B1,,6,Referencia Vencida,'2024-05-28 00:55:00.630',4,Dea
373469,1,10102020567,probando@yopmail.com,James,Henao,'1992-12-12',1,3007273868,830207,2000,114659,13548,873301485372693,3,Recategorizar,369677,IC3,,6,Referencia Vencida,'2024-05-28 00:55:00.630',3,CiaPro
373470,1,1130664987,mariadelasnieves@yopmail.com,Maria Antonieta,de las nieves,'1978-10-15',2,3104444319,214758,8500,40093,9018,979502036823297,1,PrimeraVez,369678,A1,,2,Activo,'2024-05-22 11:13:14.220',2,Cocacola
373471,1,3534543,serafina.mesa@yopmail.com,prueba  ,wompi cea cert,'1997-12-11',1,3104444319,214558,8300,40093,9018,930300665982629,1,PrimeraVez,369679,B1,,6,Referencia Vencida,'2024-05-28 00:55:00.630',7,Dea
373472,1,1002329176,chapatindoc@yopmail.com,Alejandro,y Velez,'2000-04-05',1,3214034155,528791,8100,114659,13548,837901198474149,1,PrimeraVez,369680,A1,,2,Activo,'2024-05-22 12:21:21.713',2,Cocacola
373473,1,324234,serafina.mesa@yopmail.com,prueba wompi,cea cert,'1997-12-11',1,3104444319,725342,8300,114659,13548,898400013197658,1,PrimeraVez,369681,B1,,4,Usado,'2024-05-22 12:27:30.537',2,Cocacola
373474,1,324234,serafina.mesa@yopmail.com,prueba wompi,cea cert,'1997-12-11',1,3104444319,725342,8300,114659,13548,880700507729071,1,PrimeraVez,369682,B1,,4,Usado,'2024-05-22 12:31:03.283',4,Dea
373475,13,76543210,mariadevaldez@yopmail.com,ASPIRANTE Martina,PRUEBAS,'1990-02-01',1,3000000000,630207,2000,114659,13548,896401736197038,3,Recategorizar,369683,IA1,,6,Referencia Vencida,'2024-05-28 00:55:00.630',3,CiaPro
373476,2,1002329176,chapatindoc@yopmail.com,Alejandro,y Velez,'2000-04-05',1,3214034155,528791,8100,114659,13548,881201601016167,1,PrimeraVez,369684,A1,,2,Activo,'2024-05-22 12:52:59.067',9,Mi6
373477,2,3242342323,serafina.mesa@yopmail.com,prueba wompi,cea cert,'1997-12-11',1,3104444319,725342,8300,114659,13548,882201834322081,1,PrimeraVez,369685,B1,,4,Usado,'2024-05-22 12:58:01.270',9,Mi6
373478,1,324234232322,serafina.mesa@yopmail.com,prueba wompi,cea cert,'1997-12-11',1,3104444319,725342,8300,114659,13548,845601142479276,1,PrimeraVez,369686,B1,,4,Usado,'2024-05-22 13:01:54.637',9,Mi6
373479,1,3534544,serafina.mesa@yopmail.com,prueba  ,OTP cea cert,'1997-12-11',1,3104444319,214558,8300,40093,9018,964601772034034,1,PrimeraVez,369687,B1,,3,Anulado,'2024-05-22 14:44:28.403',9,Mi6
373479,1,3534544,serafina.mesa@yopmail.com,prueba  ,OTP cea cert,'1997-12-11',1,3104444319,214558,8300,40093,9018,964601772034034,1,PrimeraVez,369689,B1,,3,Anulado,'2024-05-22 14:44:28.403',9,Mi6
373480,3,10102020567,probando@yopmail.com,Natalia,Henao,'2007-05-22',2,3007273868,568024,7800,114659,13548,863801269381396,1,PrimeraVez,369688,A2,,6,Referencia Vencida,'2024-05-28 00:55:00.630',3,CiaPro
373481,1,353454333,serafina.mesa@yopmail.com,prueba  ,OTP cea cert,'1997-12-11',2,3104444319,528891,8200,114659,13548,804502097326604,1,PrimeraVez,369690,A1,,3,Anulado,'2024-05-22 14:49:04.387',9,Mi6
373481,1,353454333,serafina.mesa@yopmail.com,prueba  ,OTP cea cert,'1997-12-11',2,3104444319,528891,8200,114659,13548,804502097326604,1,PrimeraVez,369690,A1,,3,Anulado,'2024-05-22 14:49:04.397',9,Mi6
373481,1,353454333,serafina.mesa@yopmail.com,prueba  ,OTP cea cert,'1997-12-11',2,3104444319,528891,8200,114659,13548,804502097326604,1,PrimeraVez,369691,A1,,3,Anulado,'2024-05-22 14:49:04.387',9,Mi6
373481,1,353454333,serafina.mesa@yopmail.com,prueba  ,OTP cea cert,'1997-12-11',2,3104444319,528891,8200,114659,13548,804502097326604,1,PrimeraVez,369691,A1,,3,Anulado,'2024-05-22 14:49:04.397',9,Mi6
373482,1,234234324,serafina.mesa@yopmail.com,prueba  ,OTP cea cert,'1997-12-11',1,3104444319,214558,8300,40093,9018,974901623371707,1,PrimeraVez,369692,B1,,3,Anulado,'2024-05-22 15:35:05.260',9,Mi6
373483,1,22224234,serafina.mesa@yopmail.com,prueba  et,OTP cea cert,'1997-12-11',1,3104444319,214558,8300,40093,9018,907001686206032,1,PrimeraVez,369693,B1,,2,Activo,'2024-05-22 15:41:42.133',9,Mi6
373484,1,22224234,serafina.mesa@yopmail.com,prueba  et,OTP cea cert,'1997-12-11',1,3104444319,214558,8300,40093,9018,995900518543128,1,PrimeraVez,369694,B1,,6,Referencia Vencida,'2024-05-28 00:55:00.630',7,Dea
373485,1,22224234,serafina.mesa@yopmail.com,prueba  et,OTP cea cert,'1997-12-11',1,3104444319,214558,8300,40093,9018,916601956878117,1,PrimeraVez,369695,B1,,6,Referencia Vencida,'2024-05-28 00:55:00.630',2,Cocacola
373486,1,22224234,serafina.mesa@yopmail.com,prueba  et,OTP cea cert,'1997-12-11',1,3104444319,214558,8300,40093,9018,992301612037145,1,PrimeraVez,369696,B1,,2,Activo,'2024-05-22 16:35:45.877',2,Cocacola
373487,1,22224234,serafina.mesa@yopmail.com,prueba  et,OTP cea cert,'1997-12-11',1,3104444319,214558,8300,40093,9018,913601244711074,1,PrimeraVez,369697,B1,,6,Referencia Vencida,'2024-05-28 00:55:00.630',2,Cocacola
373488,1,222242342,serafina.mesa@yopmail.com,prueba  et,OTP cea cert,'1997-12-11',1,3104444319,214558,8300,40093,9018,990401518024838,1,PrimeraVez,369698,B1,,2,Activo,'2024-05-22 16:41:57.513',2,Cocacola
373489,1,23232332,serafina.mesa@yopmail.com,prueba  et,OTP cea cert,'1997-12-11',1,3104444319,214558,8300,40093,9018,934500814470355,1,PrimeraVez,369699,B1,,6,Referencia Vencida,'2024-05-28 00:55:00.630',2,Cocacola
373490,2,23232332,serafina.mesa@yopmail.com,prueba  et,OTP cea cert,'1997-12-11',2,3104444319,214458,8200,40093,9018,901500208440112,1,PrimeraVez,369700,A2,,2,Activo,'2024-05-22 16:48:47.143',9,Mi6
373491,1,23232332,serafina.mesa@yopmail.com,prueba  et,OTP cea cert,'1997-12-11',2,3104444319,568424,8200,114659,13548,858101424519640,1,PrimeraVez,369701,A2,,6,Referencia Vencida,'2024-05-28 00:55:00.630',4,Dea
373492,1,23432432,serafina.mesa@yopmail.com,test test,test test,'1997-12-11',1,3104444319,725342,8300,114659,13548,886401052156671,1,PrimeraVez,369702,B1,,6,Referencia Vencida,'2024-05-28 00:55:00.630',4,Dea
373493,1,3242342,serafina.mesa@yopmail.com,test ,test test,'1997-12-11',1,3104444319,725342,8300,114659,13548,808902139743151,1,PrimeraVez,369703,B1,,6,Referencia Vencida,'2024-05-28 00:55:00.630',2,Cocacola
373494,1,4324234,serafina.mesa@yopmail.com,test ,test test,'1997-12-11',1,3104444319,725342,8300,114659,13548,829701490722797,1,PrimeraVez,369704,B1,,2,Activo,'2024-05-22 16:59:12.050',9,Mi6
373495,1,1019131754,pruebaselcarterodiego@yopmail.com,DIEGO PrimerN,Apellidos,'1997-06-17',1,3195958115,214558,8300,40093,9018,981101186538599,1,PrimeraVez,369705,A1,,6,Referencia Vencida,'2024-05-28 00:55:00.630',7,Dea
373496,1,324234324,serafina.mesa@yopmail.com,test ,test ,'1997-12-11',1,3121312321,725342,8300,114659,13548,808600482141223,1,PrimeraVez,369706,B1,,6,Referencia Vencida,'2024-05-28 00:55:00.630',4,Dea
373497,1,1019131754,pruebaselcarterodiego@yopmail.com,DIEGO PrimerN,Apellidos,'1997-06-17',1,3195958115,528991,8300,114659,13548,884500759820980,1,PrimeraVez,369707,A1,,6,Referencia Vencida,'2024-05-28 00:55:00.630',4,Dea
373498,2,234234,serafina.mesa@yopmail.com,test ,test ,'1997-12-11',1,3123213123,725342,8300,114659,13548,856601410300742,1,PrimeraVez,369708,B1,,6,Referencia Vencida,'2024-05-28 00:55:00.630',4,Dea
373499,1,234234324,serafina.mesa@yopmail.com,test ,test ,'1997-12-11',1,3123123213,725342,8300,114659,13548,813502014189308,1,PrimeraVez,369709,B1,,6,Referencia Vencida,'2024-05-28 00:55:00.630',4,Dea
373500,1,2312321321,serafina.mesa@yopmail.com,test,test,'1997-12-11',1,3123321321,725342,8300,114659,13548,821901656017953,1,PrimeraVez,369710,B1,,6,Referencia Vencida,'2024-05-28 00:55:00.630',4,Dea
373501,1,1015472875,serafina.mesa@yopmail.com,Serafina Velez,CASTRO HERRERA,'1997-12-11',1,3104444319,528991,8300,114659,13548,824800100793535,1,PrimeraVez,369711,A1,,6,Referencia Vencida,'2024-05-28 00:55:00.630',4,Dea
373502,1,23123213213,serafina.mesa@yopmail.com,test,test,'1997-12-11',1,3123321321,725342,8300,114659,13548,855800258468583,1,PrimeraVez,369712,B1,,6,Referencia Vencida,'2024-05-22 17:28:41.360',9,Mi6
373503,1,8855220,mariadevaldez@yopmail.com,ASPIRANTE Martina,PRUEBAS,'1990-02-20',1,3000000000,830207,2000,114659,13548,821301349561740,3,Recategorizar,369713,IB3,,6,Referencia Vencida,'2024-05-29 00:55:00.720',3,CiaPro
373504,1,8855220,mariadevaldez@yopmail.com,ASPIRANTE Martina,PRUEBAS,'1990-02-20',1,3000000000,830207,2000,114659,13548,821300921999122,3,Recategorizar,369714,IB3,,6,Referencia Vencida,'2024-05-29 00:55:00.720',3,CiaPro
373505,1,8855220,mariadevaldez@yopmail.com,ASPIRANTE Martina,PRUEBAS,'1990-02-20',1,3000000000,830207,2000,114659,13548,864300107911178,3,Recategorizar,369715,IB3,,6,Referencia Vencida,'2024-05-29 00:55:00.720',3,CiaPro
373506,1,999977,mariadevaldez@yopmail.com,ASPIRANTE Martina,PRUEBAS CONDUCTOR,'1995-04-15',1,3212322485,725342,8300,114659,13548,882400684112995,1,PrimeraVez,369716,B1,,4,Usado,'2024-05-23 11:28:42.913',3,CiaPro
373507,1,234234,serafina.mesa@yopmail.com,test ,test ,'1997-12-11',1,3123213123,214558,8300,40093,9018,960801433192908,1,PrimeraVez,369717,B1,,6,Referencia Vencida,'2024-05-29 00:55:00.720',7,Dea
373508,1,23123223213,serafina.mesa@yopmail.com,test,test,'1997-12-11',1,3123321321,214558,8300,40093,9018,983601532732622,1,PrimeraVez,369718,B1,,6,Referencia Vencida,'2024-05-29 00:55:00.720',7,Dea
373509,1,23123223213,serafina.mesa@yopmail.com,test,test,'1997-12-11',1,3123321321,725342,8300,114659,13548,834900208112987,1,PrimeraVez,369719,B1,,6,Referencia Vencida,'2024-05-29 00:55:00.720',4,Dea
373510,1,234234,serafina.mesa@yopmail.com,test ,test ,'1997-12-11',2,3123213123,214458,8200,40093,9018,985001010252968,1,PrimeraVez,369720,B1,,6,Referencia Vencida,'2024-05-29 00:55:00.720',7,Dea
373511,1,234234,serafina.mesa@yopmail.com,test ,test ,'1997-12-11',1,3123213123,725342,8300,114659,13548,878800449633504,1,PrimeraVez,369721,B1,,6,Referencia Vencida,'2024-05-29 00:55:00.720',4,Dea
